date,county code,number of cold case,county name
2023-07-19,11410,2146,Seodaemun
2023-07-20,11410,2540,Seodaemun
2023-07-21,11410,2896,Seodaemun
2023-07-22,11410,2308,Seodaemun
2023-07-23,11410,372,Seodaemun
2023-07-24,11410,3935,Seodaemun
2023-07-25,11410,2710,Seodaemun
2023-07-26,11410,2220,Seodaemun
2023-07-27,11410,2585,Seodaemun
2023-07-28,11410,2929,Seodaemun
2023-07-29,11410,2112,Seodaemun
2023-07-30,11410,384,Seodaemun
2023-07-31,11410,3477,Seodaemun
2023-08-01,11410,2254,Seodaemun
2023-08-02,11410,1926,Seodaemun
2023-08-03,11410,2149,Seodaemun
2023-08-04,11410,2457,Seodaemun
2023-08-05,11410,1718,Seodaemun
2023-08-06,11410,363,Seodaemun
2023-08-07,11410,3064,Seodaemun
2023-08-08,11410,2035,Seodaemun
2023-08-09,11410,1894,Seodaemun
2023-08-10,11410,1792,Seodaemun
2023-08-11,11410,2144,Seodaemun
2023-08-12,11410,1680,Seodaemun
2023-08-13,11410,281,Seodaemun
2023-08-14,11410,2692,Seodaemun
2023-08-15,11410,392,Seodaemun
2023-08-16,11410,2064,Seodaemun
2023-08-17,11410,2001,Seodaemun
2023-08-18,11410,2035,Seodaemun
2023-08-19,11410,1631,Seodaemun
2023-08-20,11410,315,Seodaemun
2023-08-21,11410,2618,Seodaemun
2023-08-22,11410,1726,Seodaemun
2023-08-23,11410,1469,Seodaemun
2023-08-24,11410,1788,Seodaemun
2023-08-25,11410,1899,Seodaemun
2023-08-26,11410,1581,Seodaemun
2023-08-27,11410,303,Seodaemun
2023-08-28,11410,2607,Seodaemun
2023-08-29,11410,1952,Seodaemun
2023-08-30,11410,1718,Seodaemun
2023-08-31,11410,2079,Seodaemun
2023-09-01,11410,2229,Seodaemun
2023-09-02,11410,1996,Seodaemun
2023-09-03,11410,375,Seodaemun
2023-09-04,11410,3381,Seodaemun
2023-09-05,11410,2136,Seodaemun
2023-09-06,11410,1866,Seodaemun
2023-09-07,11410,2264,Seodaemun
2023-09-08,11410,2638,Seodaemun
2023-09-09,11410,2071,Seodaemun
2023-09-10,11410,406,Seodaemun
2023-09-11,11410,3611,Seodaemun
2023-09-12,11410,2470,Seodaemun
2023-09-13,11410,1960,Seodaemun
2023-09-14,11410,2512,Seodaemun
2023-09-15,11410,2661,Seodaemun
2023-09-16,11410,2088,Seodaemun
2023-09-17,11410,390,Seodaemun
2023-09-18,11410,3300,Seodaemun
2023-09-19,11410,2336,Seodaemun
2023-09-20,11410,1764,Seodaemun
2023-09-21,11410,2565,Seodaemun
2023-09-22,11410,2936,Seodaemun
2023-09-23,11410,2375,Seodaemun
2023-09-24,11410,397,Seodaemun
2023-09-25,11410,4254,Seodaemun
2023-09-26,11410,2986,Seodaemun
2023-09-27,11410,3465,Seodaemun
2023-09-28,11410,560,Seodaemun
2023-09-29,11410,267,Seodaemun
2023-09-30,11410,592,Seodaemun
2014-01-01,11440,241,Mapo
2014-01-02,11440,3844,Mapo
2014-01-03,11440,3294,Mapo
2014-01-04,11440,2983,Mapo
2014-01-05,11440,309,Mapo
2014-01-06,11440,4129,Mapo
2014-01-07,11440,2852,Mapo
2014-01-08,11440,2935,Mapo
2014-01-09,11440,2584,Mapo
2014-01-10,11440,3095,Mapo
2014-01-11,11440,2766,Mapo
2014-01-12,11440,322,Mapo
2014-01-13,11440,4143,Mapo
2014-01-14,11440,2935,Mapo
2014-01-15,11440,3198,Mapo
2014-01-16,11440,3130,Mapo
2014-01-17,11440,3367,Mapo
2014-01-18,11440,3107,Mapo
2014-01-19,11440,383,Mapo
2014-01-20,11440,4667,Mapo
2014-01-21,11440,3490,Mapo
2014-01-22,11440,3679,Mapo
2014-01-23,11440,3764,Mapo
2014-01-24,11440,4163,Mapo
2014-01-25,11440,3679,Mapo
2014-01-26,11440,462,Mapo
2014-01-27,11440,6067,Mapo
2014-01-28,11440,4750,Mapo
2014-01-29,11440,6764,Mapo
2014-01-30,11440,930,Mapo
2014-01-31,11440,470,Mapo
2014-02-01,11440,1087,Mapo
2014-02-02,11440,827,Mapo
2014-02-03,11440,7753,Mapo
2014-02-04,11440,4232,Mapo
2014-02-05,11440,4593,Mapo
2014-02-06,11440,4661,Mapo
2014-02-07,11440,4919,Mapo
2014-02-08,11440,4443,Mapo
2014-02-09,11440,494,Mapo
2014-02-10,11440,6421,Mapo
2014-02-11,11440,4192,Mapo
2014-02-12,11440,4272,Mapo
2014-02-13,11440,4237,Mapo
2014-02-14,11440,4577,Mapo
2014-02-15,11440,4066,Mapo
2014-02-16,11440,471,Mapo
2014-02-17,11440,6298,Mapo
2014-02-18,11440,4032,Mapo
2014-02-19,11440,4177,Mapo
2014-02-20,11440,4050,Mapo
2014-02-21,11440,4075,Mapo
2014-02-22,11440,3651,Mapo
2014-02-23,11440,370,Mapo
2014-02-24,11440,5342,Mapo
2014-02-25,11440,3418,Mapo
2014-02-26,11440,3522,Mapo
2014-02-27,11440,3322,Mapo
2014-02-28,11440,3863,Mapo
2014-03-01,11440,984,Mapo
2014-03-02,11440,373,Mapo
2014-03-03,11440,4882,Mapo
2014-03-04,11440,2978,Mapo
2014-03-05,11440,3025,Mapo
2014-03-06,11440,2980,Mapo
2014-03-07,11440,3309,Mapo
2014-03-08,11440,3101,Mapo
2014-03-09,11440,384,Mapo
2014-03-10,11440,3512,Mapo
2014-03-11,11440,3287,Mapo
2014-03-12,11440,2931,Mapo
2014-03-13,11440,3151,Mapo
2014-03-14,11440,3306,Mapo
2014-03-15,11440,3346,Mapo
2014-03-16,11440,423,Mapo
2014-03-17,11440,4537,Mapo
2014-03-18,11440,3187,Mapo
2014-03-19,11440,3306,Mapo
2014-03-20,11440,3177,Mapo
2014-03-21,11440,3571,Mapo
2014-03-22,11440,3505,Mapo
2014-03-23,11440,384,Mapo
2014-03-24,11440,4965,Mapo
2014-03-25,11440,3320,Mapo
2014-03-26,11440,3184,Mapo
2014-03-27,11440,3245,Mapo
2014-03-28,11440,3364,Mapo
2014-03-29,11440,3325,Mapo
2014-03-30,11440,334,Mapo
2014-03-31,11440,4617,Mapo
2014-04-01,11440,3228,Mapo
2014-04-02,11440,3356,Mapo
2014-04-03,11440,3174,Mapo
2014-04-04,11440,3470,Mapo
2014-04-05,11440,3531,Mapo
2014-04-06,11440,346,Mapo
2014-04-07,11440,4840,Mapo
2014-04-08,11440,3165,Mapo
2014-04-09,11440,3235,Mapo
2014-04-10,11440,3174,Mapo
2014-04-11,11440,3352,Mapo
2014-04-12,11440,3348,Mapo
2014-04-13,11440,371,Mapo
2014-04-14,11440,4437,Mapo
2014-04-15,11440,3124,Mapo
2014-04-16,11440,3190,Mapo
2014-04-17,11440,3097,Mapo
2014-04-18,11440,3329,Mapo
2014-04-19,11440,3333,Mapo
2014-04-20,11440,422,Mapo
2014-04-21,11440,4797,Mapo
2014-04-22,11440,3305,Mapo
2014-04-23,11440,3366,Mapo
2014-04-24,11440,3238,Mapo
2014-04-25,11440,3453,Mapo
2014-04-26,11440,3498,Mapo
2014-04-27,11440,365,Mapo
2014-04-28,11440,4212,Mapo
2014-04-29,11440,3025,Mapo
2014-04-30,11440,3086,Mapo
2014-05-01,11440,2750,Mapo
2014-05-02,11440,3626,Mapo
2014-05-03,11440,3210,Mapo
2014-05-04,11440,396,Mapo
2014-05-05,11440,673,Mapo
2014-05-06,11440,790,Mapo
2014-05-07,11440,5018,Mapo
2014-05-08,11440,2993,Mapo
2014-05-09,11440,2963,Mapo
2014-05-10,11440,3161,Mapo
2014-05-11,11440,305,Mapo
2014-05-12,11440,3994,Mapo
2014-05-13,11440,2585,Mapo
2014-05-14,11440,2700,Mapo
2014-05-15,11440,2651,Mapo
2014-05-16,11440,2866,Mapo
2014-05-17,11440,2752,Mapo
2014-05-18,11440,343,Mapo
2014-05-19,11440,3901,Mapo
2014-05-20,11440,2608,Mapo
2014-05-21,11440,2749,Mapo
2014-05-22,11440,2471,Mapo
2014-05-23,11440,2754,Mapo
2014-05-24,11440,2499,Mapo
2014-05-25,11440,315,Mapo
2014-05-26,11440,3598,Mapo
2014-05-27,11440,2471,Mapo
2014-05-28,11440,2475,Mapo
2014-05-29,11440,2505,Mapo
2014-05-30,11440,2536,Mapo
2014-05-31,11440,2477,Mapo
2014-06-01,11440,345,Mapo
2014-06-02,11440,3259,Mapo
2014-06-03,11440,2050,Mapo
2014-06-04,11440,1359,Mapo
2014-06-05,11440,3074,Mapo
2014-06-06,11440,487,Mapo
2014-06-07,11440,2558,Mapo
2014-06-08,11440,317,Mapo
2014-06-09,11440,3299,Mapo
2014-06-10,11440,2035,Mapo
2014-06-11,11440,1987,Mapo
2014-06-12,11440,2127,Mapo
2014-06-13,11440,2201,Mapo
2014-06-14,11440,1988,Mapo
2014-06-15,11440,315,Mapo
2014-06-16,11440,3058,Mapo
2014-06-17,11440,2034,Mapo
2014-06-18,11440,2130,Mapo
2014-06-19,11440,2136,Mapo
2014-06-20,11440,2264,Mapo
2014-06-21,11440,2087,Mapo
2014-06-22,11440,300,Mapo
2014-06-23,11440,2765,Mapo
2014-06-24,11440,1992,Mapo
2014-06-25,11440,2090,Mapo
2014-06-26,11440,1999,Mapo
2014-06-27,11440,2233,Mapo
2014-06-28,11440,2034,Mapo
2014-06-29,11440,289,Mapo
2014-06-30,11440,2970,Mapo
2014-07-01,11440,1958,Mapo
2014-07-02,11440,2011,Mapo
2014-07-03,11440,1927,Mapo
2014-07-04,11440,2066,Mapo
2014-07-05,11440,1994,Mapo
2014-07-06,11440,260,Mapo
2014-07-07,11440,2846,Mapo
2014-07-08,11440,1964,Mapo
2014-07-09,11440,1923,Mapo
2014-07-10,11440,1919,Mapo
2014-07-11,11440,2044,Mapo
2014-07-12,11440,2065,Mapo
2014-07-13,11440,305,Mapo
2014-07-14,11440,2875,Mapo
2014-07-15,11440,2027,Mapo
2014-07-16,11440,2108,Mapo
2014-07-17,11440,1986,Mapo
2014-07-18,11440,2086,Mapo
2014-07-19,11440,1906,Mapo
2014-07-20,11440,284,Mapo
2014-07-21,11440,2744,Mapo
2014-07-22,11440,1952,Mapo
2014-07-23,11440,1948,Mapo
2014-07-24,11440,1923,Mapo
2014-07-25,11440,2021,Mapo
2014-07-26,11440,1898,Mapo
2014-07-27,11440,276,Mapo
2014-07-28,11440,2994,Mapo
2014-07-29,11440,2023,Mapo
2014-07-30,11440,2153,Mapo
2014-07-31,11440,1768,Mapo
2014-08-01,11440,1820,Mapo
2014-08-02,11440,1512,Mapo
2014-08-03,11440,289,Mapo
2014-08-04,11440,2617,Mapo
2014-08-05,11440,1652,Mapo
2014-08-06,11440,1795,Mapo
2014-08-07,11440,1837,Mapo
2014-08-08,11440,1931,Mapo
2014-08-09,11440,1812,Mapo
2014-08-10,11440,236,Mapo
2014-08-11,11440,2635,Mapo
2014-08-12,11440,1633,Mapo
2014-08-13,11440,1699,Mapo
2014-08-14,11440,1974,Mapo
2014-08-15,11440,372,Mapo
2014-08-16,11440,1811,Mapo
2014-08-17,11440,235,Mapo
2014-08-18,11440,2753,Mapo
2014-08-19,11440,1722,Mapo
2014-08-20,11440,1866,Mapo
2014-08-21,11440,1607,Mapo
2014-08-22,11440,2001,Mapo
2014-08-23,11440,1802,Mapo
2014-08-24,11440,221,Mapo
2014-08-25,11440,2761,Mapo
2014-08-26,11440,1860,Mapo
2014-08-27,11440,2022,Mapo
2014-08-28,11440,1994,Mapo
2014-08-29,11440,2133,Mapo
2014-08-30,11440,2155,Mapo
2014-08-31,11440,247,Mapo
2014-09-01,11440,3152,Mapo
2014-09-02,11440,2327,Mapo
2014-09-03,11440,2147,Mapo
2014-09-04,11440,2434,Mapo
2014-09-05,11440,3339,Mapo
2014-09-06,11440,2951,Mapo
2014-09-07,11440,383,Mapo
2014-09-08,11440,209,Mapo
2014-09-09,11440,492,Mapo
2014-09-10,11440,2625,Mapo
2014-09-11,11440,3768,Mapo
2014-09-12,11440,2798,Mapo
2014-09-13,11440,2977,Mapo
2014-09-14,11440,276,Mapo
2014-09-15,11440,3657,Mapo
2014-09-16,11440,2601,Mapo
2014-09-17,11440,2890,Mapo
2014-09-18,11440,2742,Mapo
2014-09-19,11440,2886,Mapo
2014-09-20,11440,2777,Mapo
2014-09-21,11440,316,Mapo
2014-09-22,11440,3950,Mapo
2014-09-23,11440,2678,Mapo
2014-09-24,11440,2527,Mapo
2014-09-25,11440,2567,Mapo
2014-09-26,11440,2639,Mapo
2014-09-27,11440,2492,Mapo
2014-09-28,11440,313,Mapo
2014-09-29,11440,3245,Mapo
2014-09-30,11440,2435,Mapo
2014-10-01,11440,2533,Mapo
2014-10-02,11440,2795,Mapo
2014-10-03,11440,557,Mapo
2014-10-04,11440,3186,Mapo
2014-10-05,11440,328,Mapo
2014-10-06,11440,4321,Mapo
2014-10-07,11440,2942,Mapo
2014-10-08,11440,3227,Mapo
2014-10-09,11440,605,Mapo
2014-10-10,11440,4046,Mapo
2014-10-11,11440,2808,Mapo
2014-10-12,11440,314,Mapo
2014-10-13,11440,4114,Mapo
2014-10-14,11440,2833,Mapo
2014-10-15,11440,2992,Mapo
2014-10-16,11440,3100,Mapo
2014-10-17,11440,3274,Mapo
2014-10-18,11440,2993,Mapo
2014-10-19,11440,320,Mapo
2014-10-20,11440,3991,Mapo
2014-10-21,11440,2715,Mapo
2014-10-22,11440,2996,Mapo
2014-10-23,11440,2865,Mapo
2014-10-24,11440,3345,Mapo
2014-10-25,11440,2905,Mapo
2014-10-26,11440,300,Mapo
2014-10-27,11440,4445,Mapo
2014-10-28,11440,3205,Mapo
2014-10-29,11440,3280,Mapo
2014-10-30,11440,3329,Mapo
2014-10-31,11440,3699,Mapo
2014-11-01,11440,3273,Mapo
2014-11-02,11440,349,Mapo
2014-11-03,11440,4978,Mapo
2014-11-04,11440,3465,Mapo
2014-11-05,11440,3377,Mapo
2014-11-06,11440,3429,Mapo
2014-11-07,11440,3773,Mapo
2014-11-08,11440,3539,Mapo
2014-11-09,11440,386,Mapo
2014-11-10,11440,5185,Mapo
2014-11-11,11440,3522,Mapo
2014-11-12,11440,3540,Mapo
2014-11-13,11440,3422,Mapo
2014-11-14,11440,3897,Mapo
2014-11-15,11440,3610,Mapo
2014-11-16,11440,361,Mapo
2014-11-17,11440,5204,Mapo
2014-11-18,11440,3515,Mapo
2014-11-19,11440,3435,Mapo
2014-11-20,11440,3548,Mapo
2014-11-21,11440,3908,Mapo
2014-11-22,11440,3289,Mapo
2014-11-23,11440,361,Mapo
2014-11-24,11440,5084,Mapo
2014-11-25,11440,3373,Mapo
2014-11-26,11440,3378,Mapo
2014-11-27,11440,3452,Mapo
2014-11-28,11440,3223,Mapo
2014-11-29,11440,3378,Mapo
2014-11-30,11440,369,Mapo
2014-12-01,11440,4371,Mapo
2014-12-02,11440,3163,Mapo
2014-12-03,11440,3208,Mapo
2014-12-04,11440,3302,Mapo
2014-12-05,11440,3402,Mapo
2014-12-06,11440,3330,Mapo
2014-12-07,11440,372,Mapo
2014-12-08,11440,4670,Mapo
2014-12-09,11440,3095,Mapo
2014-12-10,11440,3214,Mapo
2014-12-11,11440,3077,Mapo
2014-12-12,11440,3309,Mapo
2014-12-13,11440,3098,Mapo
2014-12-14,11440,347,Mapo
2014-12-15,11440,4224,Mapo
2014-12-16,11440,2968,Mapo
2014-12-17,11440,2765,Mapo
2014-12-18,11440,2930,Mapo
2014-12-19,11440,3308,Mapo
2014-12-20,11440,2927,Mapo
2014-12-21,11440,341,Mapo
2014-12-22,11440,4139,Mapo
2014-12-23,11440,2933,Mapo
2014-12-24,11440,3282,Mapo
2014-12-25,11440,388,Mapo
2014-12-26,11440,4296,Mapo
2014-12-27,11440,2978,Mapo
2014-12-28,11440,350,Mapo
2014-12-29,11440,4552,Mapo
2014-12-30,11440,3216,Mapo
2014-12-31,11440,3906,Mapo
2015-01-01,11440,298,Mapo
2015-01-02,11440,4650,Mapo
2015-01-03,11440,2939,Mapo
2015-01-04,11440,361,Mapo
2015-01-05,11440,4320,Mapo
2015-01-06,11440,2934,Mapo
2015-01-07,11440,2912,Mapo
2015-01-08,11440,2871,Mapo
2015-01-09,11440,3088,Mapo
2015-01-10,11440,2674,Mapo
2015-01-11,11440,311,Mapo
2015-01-12,11440,3932,Mapo
2015-01-13,11440,2764,Mapo
2015-01-14,11440,2847,Mapo
2015-01-15,11440,2726,Mapo
2015-01-16,11440,2901,Mapo
2015-01-17,11440,2550,Mapo
2015-01-18,11440,333,Mapo
2015-01-19,11440,3973,Mapo
2015-01-20,11440,2697,Mapo
2015-01-21,11440,2738,Mapo
2015-01-22,11440,2770,Mapo
2015-01-23,11440,3090,Mapo
2015-01-24,11440,2598,Mapo
2015-01-25,11440,338,Mapo
2015-01-26,11440,4034,Mapo
2015-01-27,11440,2713,Mapo
2015-01-28,11440,2920,Mapo
2015-01-29,11440,3023,Mapo
2015-01-30,11440,3314,Mapo
2015-01-31,11440,2993,Mapo
2015-02-01,11440,461,Mapo
2015-02-02,11440,4753,Mapo
2015-02-03,11440,3279,Mapo
2015-02-04,11440,3262,Mapo
2015-02-05,11440,3319,Mapo
2015-02-06,11440,3682,Mapo
2015-02-07,11440,3362,Mapo
2015-02-08,11440,464,Mapo
2015-02-09,11440,4837,Mapo
2015-02-10,11440,3505,Mapo
2015-02-11,11440,3477,Mapo
2015-02-12,11440,3408,Mapo
2015-02-13,11440,3753,Mapo
2015-02-14,11440,3575,Mapo
2015-02-15,11440,494,Mapo
2015-02-16,11440,5299,Mapo
2015-02-17,11440,5611,Mapo
2015-02-18,11440,725,Mapo
2015-02-19,11440,291,Mapo
2015-02-20,11440,659,Mapo
2015-02-21,11440,3106,Mapo
2015-02-22,11440,493,Mapo
2015-02-23,11440,4904,Mapo
2015-02-24,11440,3160,Mapo
2015-02-25,11440,3104,Mapo
2015-02-26,11440,2923,Mapo
2015-02-27,11440,3232,Mapo
2015-02-28,11440,2770,Mapo
2015-03-01,11440,360,Mapo
2015-03-02,11440,3960,Mapo
2015-03-03,11440,2537,Mapo
2015-03-04,11440,2703,Mapo
2015-03-05,11440,2800,Mapo
2015-03-06,11440,3076,Mapo
2015-03-07,11440,2844,Mapo
2015-03-08,11440,342,Mapo
2015-03-09,11440,4382,Mapo
2015-03-10,11440,2792,Mapo
2015-03-11,11440,3109,Mapo
2015-03-12,11440,3243,Mapo
2015-03-13,11440,3410,Mapo
2015-03-14,11440,3359,Mapo
2015-03-15,11440,475,Mapo
2015-03-16,11440,4941,Mapo
2015-03-17,11440,3332,Mapo
2015-03-18,11440,3250,Mapo
2015-03-19,11440,3517,Mapo
2015-03-20,11440,3746,Mapo
2015-03-21,11440,3604,Mapo
2015-03-22,11440,506,Mapo
2015-03-23,11440,5372,Mapo
2015-03-24,11440,3759,Mapo
2015-03-25,11440,3822,Mapo
2015-03-26,11440,3876,Mapo
2015-03-27,11440,4113,Mapo
2015-03-28,11440,3880,Mapo
2015-03-29,11440,516,Mapo
2015-03-30,11440,5477,Mapo
2015-03-31,11440,3653,Mapo
2015-04-01,11440,3548,Mapo
2015-04-02,11440,3494,Mapo
2015-04-03,11440,3683,Mapo
2015-04-04,11440,3386,Mapo
2015-04-05,11440,465,Mapo
2015-04-06,11440,4949,Mapo
2015-04-07,11440,3439,Mapo
2015-04-08,11440,3578,Mapo
2015-04-09,11440,3603,Mapo
2015-04-10,11440,3749,Mapo
2015-04-11,11440,3535,Mapo
2015-04-12,11440,457,Mapo
2015-04-13,11440,5018,Mapo
2015-04-14,11440,3321,Mapo
2015-04-15,11440,3274,Mapo
2015-04-16,11440,3166,Mapo
2015-04-17,11440,3519,Mapo
2015-04-18,11440,3234,Mapo
2015-04-19,11440,418,Mapo
2015-04-20,11440,4551,Mapo
2015-04-21,11440,3128,Mapo
2015-04-22,11440,3210,Mapo
2015-04-23,11440,3228,Mapo
2015-04-24,11440,3481,Mapo
2015-04-25,11440,3236,Mapo
2015-04-26,11440,456,Mapo
2015-04-27,11440,4923,Mapo
2015-04-28,11440,3330,Mapo
2015-04-29,11440,3004,Mapo
2015-04-30,11440,3064,Mapo
2015-05-01,11440,2840,Mapo
2015-05-02,11440,2603,Mapo
2015-05-03,11440,368,Mapo
2015-05-04,11440,4401,Mapo
2015-05-05,11440,491,Mapo
2015-05-06,11440,4198,Mapo
2015-05-07,11440,2828,Mapo
2015-05-08,11440,3184,Mapo
2015-05-09,11440,2804,Mapo
2015-05-10,11440,337,Mapo
2015-05-11,11440,3917,Mapo
2015-05-12,11440,2742,Mapo
2015-05-13,11440,2625,Mapo
2015-05-14,11440,2492,Mapo
2015-05-15,11440,2705,Mapo
2015-05-16,11440,2346,Mapo
2015-05-17,11440,391,Mapo
2015-05-18,11440,3957,Mapo
2015-05-19,11440,2576,Mapo
2015-05-20,11440,2637,Mapo
2015-05-21,11440,2540,Mapo
2015-05-22,11440,3022,Mapo
2015-05-23,11440,2644,Mapo
2015-05-24,11440,319,Mapo
2015-05-25,11440,696,Mapo
2015-05-26,11440,4066,Mapo
2015-05-27,11440,2444,Mapo
2015-05-28,11440,2645,Mapo
2015-05-29,11440,2927,Mapo
2015-05-30,11440,2599,Mapo
2015-05-31,11440,346,Mapo
2015-06-01,11440,3730,Mapo
2015-06-02,11440,2598,Mapo
2015-06-03,11440,2843,Mapo
2015-06-04,11440,2769,Mapo
2015-06-05,11440,3336,Mapo
2015-06-06,11440,748,Mapo
2015-06-07,11440,390,Mapo
2015-06-08,11440,4048,Mapo
2015-06-09,11440,2172,Mapo
2015-06-10,11440,2000,Mapo
2015-06-11,11440,2119,Mapo
2015-06-12,11440,2144,Mapo
2015-06-13,11440,1785,Mapo
2015-06-14,11440,228,Mapo
2015-06-15,11440,2500,Mapo
2015-06-16,11440,1608,Mapo
2015-06-17,11440,1612,Mapo
2015-06-18,11440,1695,Mapo
2015-06-19,11440,1731,Mapo
2015-06-20,11440,1408,Mapo
2015-06-21,11440,203,Mapo
2015-06-22,11440,2085,Mapo
2015-06-23,11440,1435,Mapo
2015-06-24,11440,1440,Mapo
2015-06-25,11440,1419,Mapo
2015-06-26,11440,1527,Mapo
2015-06-27,11440,1339,Mapo
2015-06-28,11440,199,Mapo
2015-06-29,11440,2000,Mapo
2015-06-30,11440,1287,Mapo
2015-07-01,11440,1244,Mapo
2015-07-02,11440,1295,Mapo
2015-07-03,11440,1505,Mapo
2015-07-04,11440,1253,Mapo
2015-07-05,11440,190,Mapo
2015-07-06,11440,1980,Mapo
2015-07-07,11440,1431,Mapo
2015-07-08,11440,1407,Mapo
2015-07-09,11440,1428,Mapo
2015-07-10,11440,1424,Mapo
2015-07-11,11440,1176,Mapo
2015-07-12,11440,181,Mapo
2015-07-13,11440,1754,Mapo
2015-07-14,11440,1324,Mapo
2015-07-15,11440,1296,Mapo
2015-07-16,11440,1475,Mapo
2015-07-17,11440,1638,Mapo
2015-07-18,11440,1537,Mapo
2015-07-19,11440,233,Mapo
2015-07-20,11440,2171,Mapo
2015-07-21,11440,1365,Mapo
2015-07-22,11440,1398,Mapo
2015-07-23,11440,1466,Mapo
2015-07-24,11440,1562,Mapo
2015-07-25,11440,1384,Mapo
2015-07-26,11440,238,Mapo
2015-07-27,11440,2111,Mapo
2015-07-28,11440,1477,Mapo
2015-07-29,11440,1454,Mapo
2015-07-30,11440,1458,Mapo
2015-07-31,11440,1579,Mapo
2015-08-01,11440,1277,Mapo
2015-08-02,11440,239,Mapo
2015-08-03,11440,2206,Mapo
2015-08-04,11440,1537,Mapo
2015-08-05,11440,1620,Mapo
2015-08-06,11440,1475,Mapo
2015-08-07,11440,1546,Mapo
2015-08-08,11440,1392,Mapo
2015-08-09,11440,279,Mapo
2015-08-10,11440,2246,Mapo
2015-08-11,11440,1624,Mapo
2015-08-12,11440,1587,Mapo
2015-08-13,11440,1696,Mapo
2015-08-14,11440,1473,Mapo
2015-08-15,11440,509,Mapo
2015-08-16,11440,288,Mapo
2015-08-17,11440,2641,Mapo
2015-08-18,11440,1729,Mapo
2015-08-19,11440,1862,Mapo
2015-08-20,11440,1730,Mapo
2015-08-21,11440,1971,Mapo
2015-08-22,11440,1664,Mapo
2015-08-23,11440,270,Mapo
2015-08-24,11440,2855,Mapo
2015-08-25,11440,1810,Mapo
2015-08-26,11440,2077,Mapo
2015-08-27,11440,2031,Mapo
2015-08-28,11440,2201,Mapo
2015-08-29,11440,1970,Mapo
2015-08-30,11440,290,Mapo
2015-08-31,11440,2991,Mapo
2015-09-01,11440,2164,Mapo
2015-09-02,11440,2202,Mapo
2015-09-03,11440,2232,Mapo
2015-09-04,11440,2387,Mapo
2015-09-05,11440,2204,Mapo
2015-09-06,11440,378,Mapo
2015-09-07,11440,3838,Mapo
2015-09-08,11440,2732,Mapo
2015-09-09,11440,2959,Mapo
2015-09-10,11440,2932,Mapo
2015-09-11,11440,2915,Mapo
2015-09-12,11440,2698,Mapo
2015-09-13,11440,388,Mapo
2015-09-14,11440,4357,Mapo
2015-09-15,11440,2830,Mapo
2015-09-16,11440,2848,Mapo
2015-09-17,11440,3051,Mapo
2015-09-18,11440,3270,Mapo
2015-09-19,11440,2943,Mapo
2015-09-20,11440,414,Mapo
2015-09-21,11440,4241,Mapo
2015-09-22,11440,2879,Mapo
2015-09-23,11440,3110,Mapo
2015-09-24,11440,3252,Mapo
2015-09-25,11440,4521,Mapo
2015-09-26,11440,647,Mapo
2015-09-27,11440,195,Mapo
2015-09-28,11440,570,Mapo
2015-09-29,11440,1674,Mapo
2015-09-30,11440,4654,Mapo
2015-10-01,11440,2554,Mapo
2015-10-02,11440,3371,Mapo
2015-10-03,11440,856,Mapo
2015-10-04,11440,401,Mapo
2015-10-05,11440,4513,Mapo
2015-10-06,11440,2747,Mapo
2015-10-07,11440,2613,Mapo
2015-10-08,11440,3120,Mapo
2015-10-09,11440,610,Mapo
2015-10-10,11440,2875,Mapo
2015-10-11,11440,394,Mapo
2015-10-12,11440,4135,Mapo
2015-10-13,11440,2755,Mapo
2015-10-14,11440,2698,Mapo
2015-10-15,11440,2617,Mapo
2015-10-16,11440,2911,Mapo
2015-10-17,11440,2349,Mapo
2015-10-18,11440,361,Mapo
2015-10-19,11440,4059,Mapo
2015-10-20,11440,2548,Mapo
2015-10-21,11440,2569,Mapo
2015-10-22,11440,2638,Mapo
2015-10-23,11440,2944,Mapo
2015-10-24,11440,2438,Mapo
2015-10-25,11440,349,Mapo
2015-10-26,11440,4055,Mapo
2015-10-27,11440,2748,Mapo
2015-10-28,11440,2820,Mapo
2015-10-29,11440,2853,Mapo
2015-10-30,11440,3310,Mapo
2015-10-31,11440,2884,Mapo
2015-11-01,11440,355,Mapo
2015-11-02,11440,4558,Mapo
2015-11-03,11440,2957,Mapo
2015-11-04,11440,2859,Mapo
2015-11-05,11440,2970,Mapo
2015-11-06,11440,3182,Mapo
2015-11-07,11440,2562,Mapo
2015-11-08,11440,324,Mapo
2015-11-09,11440,4127,Mapo
2015-11-10,11440,2788,Mapo
2015-11-11,11440,2756,Mapo
2015-11-12,11440,2841,Mapo
2015-11-13,11440,2729,Mapo
2015-11-14,11440,2635,Mapo
2015-11-15,11440,316,Mapo
2015-11-16,11440,3949,Mapo
2015-11-17,11440,2843,Mapo
2015-11-18,11440,2592,Mapo
2015-11-19,11440,3076,Mapo
2015-11-20,11440,3203,Mapo
2015-11-21,11440,2751,Mapo
2015-11-22,11440,337,Mapo
2015-11-23,11440,4393,Mapo
2015-11-24,11440,3112,Mapo
2015-11-25,11440,3109,Mapo
2015-11-26,11440,3042,Mapo
2015-11-27,11440,3505,Mapo
2015-11-28,11440,3105,Mapo
2015-11-29,11440,414,Mapo
2015-11-30,11440,4618,Mapo
2015-12-01,11440,3222,Mapo
2015-12-02,11440,2968,Mapo
2015-12-03,11440,2888,Mapo
